in:Length,in:Stiffness index,in:Strength class,in:CC Height,out:Transverse flexibility Te,out:Transverse flexibility,img
5,0,C22,220,20.977743,20.982,Length5_Stiffnessindex0_StrengthclassC22_CCHeight220_GH_Print.png
6,0,C22,220,43.118559,43.127,Length6_Stiffnessindex0_StrengthclassC22_CCHeight220_GH_Print.png
7,0,C22,220,79.456974,79.473,Length7_Stiffnessindex0_StrengthclassC22_CCHeight220_GH_Print.png
8,0,C22,220,135.078985,135.106,Length8_Stiffnessindex0_StrengthclassC22_CCHeight220_GH_Print.png
3,1,C22,220,2.152981,2.153,Length3_Stiffnessindex1_StrengthclassC22_CCHeight220_GH_Print.png
4,1,C22,220,6.505246,6.507,Length4_Stiffnessindex1_StrengthclassC22_CCHeight220_GH_Print.png
5,1,C22,220,15.543801,15.547,Length5_Stiffnessindex1_StrengthclassC22_CCHeight220_GH_Print.png
6,1,C22,220,31.850738,31.858,Length6_Stiffnessindex1_StrengthclassC22_CCHeight220_GH_Print.png
7,1,C22,220,58.581944,58.594,Length7_Stiffnessindex1_StrengthclassC22_CCHeight220_GH_Print.png
8,1,C22,220,99.467106,99.488,Length8_Stiffnessindex1_StrengthclassC22_CCHeight220_GH_Print.png
3,3,C22,220,1.530631,1.531,Length3_Stiffnessindex3_StrengthclassC22_CCHeight220_GH_Print.png
4,3,C22,220,4.538311,4.539,Length4_Stiffnessindex3_StrengthclassC22_CCHeight220_GH_Print.png
5,3,C22,220,10.741713,10.744,Length5_Stiffnessindex3_StrengthclassC22_CCHeight220_GH_Print.png
6,3,C22,220,21.893128,21.898,Length6_Stiffnessindex3_StrengthclassC22_CCHeight220_GH_Print.png
7,3,C22,220,40.134243,40.144,Length7_Stiffnessindex3_StrengthclassC22_CCHeight220_GH_Print.png
8,3,C22,220,67.996142,68.012,Length8_Stiffnessindex3_StrengthclassC22_CCHeight220_GH_Print.png
3,8,C22,220,1.167047,1.167,Length3_Stiffnessindex8_StrengthclassC22_CCHeight220_GH_Print.png
4,8,C22,220,3.389206,3.39,Length4_Stiffnessindex8_StrengthclassC22_CCHeight220_GH_Print.png
5,8,C22,220,7.936283,7.938,Length5_Stiffnessindex8_StrengthclassC22_CCHeight220_GH_Print.png
6,8,C22,220,16.075788,16.08,Length6_Stiffnessindex8_StrengthclassC22_CCHeight220_GH_Print.png
7,8,C22,220,29.356902,29.364,Length7_Stiffnessindex8_StrengthclassC22_CCHeight220_GH_Print.png
8,8,C22,220,49.610474,49.623,Length8_Stiffnessindex8_StrengthclassC22_CCHeight220_GH_Print.png
3,16,C22,220,0.984245,0.984,Length3_Stiffnessindex16_StrengthclassC22_CCHeight220_GH_Print.png
4,16,C22,220,2.81146,2.812,Length4_Stiffnessindex16_StrengthclassC22_CCHeight220_GH_Print.png
5,16,C22,220,6.52577,6.528,Length5_Stiffnessindex16_StrengthclassC22_CCHeight220_GH_Print.png
6,16,C22,220,13.150949,13.155,Length6_Stiffnessindex16_StrengthclassC22_CCHeight220_GH_Print.png
7,16,C22,220,23.938277,23.945,Length7_Stiffnessindex16_StrengthclassC22_CCHeight220_GH_Print.png
8,16,C22,220,40.36654,40.378,Length8_Stiffnessindex16_StrengthclassC22_CCHeight220_GH_Print.png
3,27,C22,220,0.890208,0.89,Length3_Stiffnessindex27_StrengthclassC22_CCHeight220_GH_Print.png
4,27,C22,220,2.514259,2.515,Length4_Stiffnessindex27_StrengthclassC22_CCHeight220_GH_Print.png
5,27,C22,220,5.800182,5.802,Length5_Stiffnessindex27_StrengthclassC22_CCHeight220_GH_Print.png
6,27,C22,220,11.646369,11.65,Length6_Stiffnessindex27_StrengthclassC22_CCHeight220_GH_Print.png
7,27,C22,220,21.150856,21.157,Length7_Stiffnessindex27_StrengthclassC22_CCHeight220_GH_Print.png
8,27,C22,220,35.611322,35.622,Length8_Stiffnessindex27_StrengthclassC22_CCHeight220_GH_Print.png
3,43,C22,220,0.838664,0.839,Length3_Stiffnessindex43_StrengthclassC22_CCHeight220_GH_Print.png
4,43,C22,220,2.351353,2.352,Length4_Stiffnessindex43_StrengthclassC22_CCHeight220_GH_Print.png
5,43,C22,220,5.402462,5.404,Length5_Stiffnessindex43_StrengthclassC22_CCHeight220_GH_Print.png
6,43,C22,220,10.821656,10.825,Length6_Stiffnessindex43_StrengthclassC22_CCHeight220_GH_Print.png
7,43,C22,220,19.622975,19.629,Length7_Stiffnessindex43_StrengthclassC22_CCHeight220_GH_Print.png
8,43,C22,220,33.004824,33.015,Length8_Stiffnessindex43_StrengthclassC22_CCHeight220_GH_Print.png
3,64,C22,220,0.808525,0.809,Length3_Stiffnessindex64_StrengthclassC22_CCHeight220_GH_Print.png
4,64,C22,220,2.256101,2.257,Length4_Stiffnessindex64_StrengthclassC22_CCHeight220_GH_Print.png
5,64,C22,220,5.169913,5.171,Length5_Stiffnessindex64_StrengthclassC22_CCHeight220_GH_Print.png
6,64,C22,220,10.339443,10.343,Length6_Stiffnessindex64_StrengthclassC22_CCHeight220_GH_Print.png
7,64,C22,220,18.729614,18.735,Length7_Stiffnessindex64_StrengthclassC22_CCHeight220_GH_Print.png
8,64,C22,220,31.48079,31.491,Length8_Stiffnessindex64_StrengthclassC22_CCHeight220_GH_Print.png
3,0,C24,220,2.598328,2.599,Length3_Stiffnessindex0_StrengthclassC24_CCHeight220_GH_Print.png
4,0,C24,220,7.938783,7.94,Length4_Stiffnessindex0_StrengthclassC24_CCHeight220_GH_Print.png
5,0,C24,220,19.073051,19.077,Length5_Stiffnessindex0_StrengthclassC24_CCHeight220_GH_Print.png
6,0,C24,220,39.202112,39.21,Length6_Stiffnessindex0_StrengthclassC24_CCHeight220_GH_Print.png
7,0,C24,220,72.23827,72.253,Length7_Stiffnessindex0_StrengthclassC24_CCHeight220_GH_Print.png
8,0,C24,220,122.80516,122.83,Length8_Stiffnessindex0_StrengthclassC24_CCHeight220_GH_Print.png
3,1,C24,220,1.958111,1.959,Length3_Stiffnessindex1_StrengthclassC24_CCHeight220_GH_Print.png
4,1,C24,220,5.91538,5.917,Length4_Stiffnessindex1_StrengthclassC24_CCHeight220_GH_Print.png
5,1,C24,220,14.133104,14.136,Length5_Stiffnessindex1_StrengthclassC24_CCHeight220_GH_Print.png
6,1,C24,220,28.958638,28.965,Length6_Stiffnessindex1_StrengthclassC24_CCHeight220_GH_Print.png
7,1,C24,220,53.26097,53.272,Length7_Stiffnessindex1_StrengthclassC24_CCHeight220_GH_Print.png
8,1,C24,220,90.430724,90.45,Length8_Stiffnessindex1_StrengthclassC24_CCHeight220_GH_Print.png
3,3,C24,220,1.392338,1.393,Length3_Stiffnessindex3_StrengthclassC24_CCHeight220_GH_Print.png
4,3,C24,220,4.127258,4.128,Length4_Stiffnessindex3_StrengthclassC24_CCHeight220_GH_Print.png
5,3,C24,220,9.76757,9.77,Length5_Stiffnessindex3_StrengthclassC24_CCHeight220_GH_Print.png
6,3,C24,220,19.906266,19.911,Length6_Stiffnessindex3_StrengthclassC24_CCHeight220_GH_Print.png
7,3,C24,220,36.490333,36.499,Length7_Stiffnessindex3_StrengthclassC24_CCHeight220_GH_Print.png
8,3,C24,220,61.820758,61.835,Length8_Stiffnessindex3_StrengthclassC24_CCHeight220_GH_Print.png
3,8,C24,220,1.061807,1.062,Length3_Stiffnessindex8_StrengthclassC24_CCHeight220_GH_Print.png
4,8,C24,220,3.082617,3.083,Length4_Stiffnessindex8_StrengthclassC24_CCHeight220_GH_Print.png
5,8,C24,220,7.217179,7.219,Length5_Stiffnessindex8_StrengthclassC24_CCHeight220_GH_Print.png
6,8,C24,220,14.617774,14.622,Length6_Stiffnessindex8_StrengthclassC24_CCHeight220_GH_Print.png
7,8,C24,220,26.69275,26.7,Length7_Stiffnessindex8_StrengthclassC24_CCHeight220_GH_Print.png
8,8,C24,220,45.106514,45.118,Length8_Stiffnessindex8_StrengthclassC24_CCHeight220_GH_Print.png
3,16,C24,220,0.895623,0.896,Length3_Stiffnessindex16_StrengthclassC24_CCHeight220_GH_Print.png
4,16,C24,220,2.557394,2.558,Length4_Stiffnessindex16_StrengthclassC24_CCHeight220_GH_Print.png
5,16,C24,220,5.934895,5.937,Length5_Stiffnessindex16_StrengthclassC24_CCHeight220_GH_Print.png
6,16,C24,220,11.95883,11.962,Length6_Stiffnessindex16_StrengthclassC24_CCHeight220_GH_Print.png
7,16,C24,220,21.766727,21.773,Length7_Stiffnessindex16_StrengthclassC24_CCHeight220_GH_Print.png
8,16,C24,220,36.702937,36.713,Length8_Stiffnessindex16_StrengthclassC24_CCHeight220_GH_Print.png
3,27,C24,220,0.810136,0.81,Length3_Stiffnessindex27_StrengthclassC24_CCHeight220_GH_Print.png
4,27,C24,220,2.287211,2.288,Length4_Stiffnessindex27_StrengthclassC24_CCHeight220_GH_Print.png
5,27,C24,220,5.275269,5.277,Length5_Stiffnessindex27_StrengthclassC24_CCHeight220_GH_Print.png
6,27,C24,220,10.59103,10.594,Length6_Stiffnessindex27_StrengthclassC24_CCHeight220_GH_Print.png
7,27,C24,220,19.232708,19.238,Length7_Stiffnessindex27_StrengthclassC24_CCHeight220_GH_Print.png
8,27,C24,220,32.380012,32.39,Length8_Stiffnessindex27_StrengthclassC24_CCHeight220_GH_Print.png
3,43,C24,220,0.763277,0.763,Length3_Stiffnessindex43_StrengthclassC24_CCHeight220_GH_Print.png
4,43,C24,220,2.139114,2.14,Length4_Stiffnessindex43_StrengthclassC24_CCHeight220_GH_Print.png
5,43,C24,220,4.913705,4.915,Length5_Stiffnessindex43_StrengthclassC24_CCHeight220_GH_Print.png
6,43,C24,220,9.841291,9.844,Length6_Stiffnessindex43_StrengthclassC24_CCHeight220_GH_Print.png
7,43,C24,220,17.843725,17.849,Length7_Stiffnessindex43_StrengthclassC24_CCHeight220_GH_Print.png
8,43,C24,220,30.010468,30.02,Length8_Stiffnessindex43_StrengthclassC24_CCHeight220_GH_Print.png
3,64,C24,220,0.735879,0.736,Length3_Stiffnessindex64_StrengthclassC24_CCHeight220_GH_Print.png
4,64,C24,220,2.052522,2.053,Length4_Stiffnessindex64_StrengthclassC24_CCHeight220_GH_Print.png
5,64,C24,220,4.702297,4.704,Length5_Stiffnessindex64_StrengthclassC24_CCHeight220_GH_Print.png
6,64,C24,220,9.402915,9.406,Length6_Stiffnessindex64_StrengthclassC24_CCHeight220_GH_Print.png
7,64,C24,220,17.031579,17.037,Length7_Stiffnessindex64_StrengthclassC24_CCHeight220_GH_Print.png
8,64,C24,220,28.624983,28.634,Length8_Stiffnessindex64_StrengthclassC24_CCHeight220_GH_Print.png
3,0,C27,220,2.485715,2.486,Length3_Stiffnessindex0_StrengthclassC27_CCHeight220_GH_Print.png
4,0,C27,220,7.594255,7.596,Length4_Stiffnessindex0_StrengthclassC27_CCHeight220_GH_Print.png
5,0,C27,220,18.244783,18.248,Length5_Stiffnessindex0_StrengthclassC27_CCHeight220_GH_Print.png
6,0,C27,220,37.499104,37.507,Length6_Stiffnessindex0_StrengthclassC27_CCHeight220_GH_Print.png
7,0,C27,220,69.099424,69.113,Length7_Stiffnessindex0_StrengthclassC27_CCHeight220_GH_Print.png
8,0,C27,220,117.468351,117.492,Length8_Stiffnessindex0_StrengthclassC27_CCHeight220_GH_Print.png
3,1,C27,220,1.873334,1.874,Length3_Stiffnessindex1_StrengthclassC27_CCHeight220_GH_Print.png
4,1,C27,220,5.658826,5.66,Length4_Stiffnessindex1_StrengthclassC27_CCHeight220_GH_Print.png
5,1,C27,220,13.519616,13.522,Length5_Stiffnessindex1_StrengthclassC27_CCHeight220_GH_Print.png
6,1,C27,220,27.700998,27.707,Length6_Stiffnessindex1_StrengthclassC27_CCHeight220_GH_Print.png
7,1,C27,220,50.947224,50.958,Length7_Stiffnessindex1_StrengthclassC27_CCHeight220_GH_Print.png
8,1,C27,220,86.501499,86.52,Length8_Stiffnessindex1_StrengthclassC27_CCHeight220_GH_Print.png
3,3,C27,220,1.332159,1.332,Length3_Stiffnessindex3_StrengthclassC27_CCHeight220_GH_Print.png
4,3,C27,220,3.948448,3.949,Length4_Stiffnessindex3_StrengthclassC27_CCHeight220_GH_Print.png
5,3,C27,220,9.343887,9.346,Length5_Stiffnessindex3_StrengthclassC27_CCHeight220_GH_Print.png
6,3,C27,220,19.042208,19.047,Length6_Stiffnessindex3_StrengthclassC27_CCHeight220_GH_Print.png
7,3,C27,220,34.905745,34.914,Length7_Stiffnessindex3_StrengthclassC27_CCHeight220_GH_Print.png
8,3,C27,220,59.135444,59.149,Length8_Stiffnessindex3_StrengthclassC27_CCHeight220_GH_Print.png
3,8,C27,220,1.016,1.016,Length3_Stiffnessindex8_StrengthclassC27_CCHeight220_GH_Print.png
4,8,C27,220,2.949227,2.95,Length4_Stiffnessindex8_StrengthclassC27_CCHeight220_GH_Print.png
5,8,C27,220,6.904383,6.906,Length5_Stiffnessindex8_StrengthclassC27_CCHeight220_GH_Print.png
6,8,C27,220,13.983651,13.987,Length6_Stiffnessindex8_StrengthclassC27_CCHeight220_GH_Print.png
7,8,C27,220,25.534145,25.541,Length7_Stiffnessindex8_StrengthclassC27_CCHeight220_GH_Print.png
8,8,C27,220,43.147907,43.159,Length8_Stiffnessindex8_StrengthclassC27_CCHeight220_GH_Print.png
3,16,C27,220,0.857041,0.857,Length3_Stiffnessindex16_StrengthclassC27_CCHeight220_GH_Print.png
4,16,C27,220,2.446839,2.447,Length4_Stiffnessindex16_StrengthclassC27_CCHeight220_GH_Print.png
5,16,C27,220,5.67785,5.679,Length5_Stiffnessindex16_StrengthclassC27_CCHeight220_GH_Print.png
6,16,C27,220,11.440313,11.443,Length6_Stiffnessindex16_StrengthclassC27_CCHeight220_GH_Print.png
7,16,C27,220,20.822297,20.828,Length7_Stiffnessindex16_StrengthclassC27_CCHeight220_GH_Print.png
8,16,C27,220,35.109703,35.12,Length8_Stiffnessindex16_StrengthclassC27_CCHeight220_GH_Print.png
3,27,C27,220,0.77527,0.775,Length3_Stiffnessindex27_StrengthclassC27_CCHeight220_GH_Print.png
4,27,C27,220,2.188403,2.189,Length4_Stiffnessindex27_StrengthclassC27_CCHeight220_GH_Print.png
5,27,C27,220,5.046903,5.048,Length5_Stiffnessindex27_StrengthclassC27_CCHeight220_GH_Print.png
6,27,C27,220,10.131982,10.135,Length6_Stiffnessindex27_StrengthclassC27_CCHeight220_GH_Print.png
7,27,C27,220,18.398452,18.404,Length7_Stiffnessindex27_StrengthclassC27_CCHeight220_GH_Print.png
8,27,C27,220,30.974731,30.984,Length8_Stiffnessindex27_StrengthclassC27_CCHeight220_GH_Print.png
3,43,C27,220,0.730449,0.731,Length3_Stiffnessindex43_StrengthclassC27_CCHeight220_GH_Print.png
4,43,C27,220,2.046746,2.047,Length4_Stiffnessindex43_StrengthclassC27_CCHeight220_GH_Print.png
5,43,C27,220,4.70106,4.702,Length5_Stiffnessindex43_StrengthclassC27_CCHeight220_GH_Print.png
6,43,C27,220,9.414841,9.418,Length6_Stiffnessindex43_StrengthclassC27_CCHeight220_GH_Print.png
7,43,C27,220,17.06986,17.075,Length7_Stiffnessindex43_StrengthclassC27_CCHeight220_GH_Print.png
8,43,C27,220,28.70821,28.717,Length8_Stiffnessindex43_StrengthclassC27_CCHeight220_GH_Print.png
3,64,C27,220,0.704242,0.704,Length3_Stiffnessindex64_StrengthclassC27_CCHeight220_GH_Print.png
4,64,C27,220,1.963918,1.964,Length4_Stiffnessindex64_StrengthclassC27_CCHeight220_GH_Print.png
5,64,C27,220,4.498843,4.5,Length5_Stiffnessindex64_StrengthclassC27_CCHeight220_GH_Print.png
6,64,C27,220,8.995524,8.998,Length6_Stiffnessindex64_StrengthclassC27_CCHeight220_GH_Print.png
7,64,C27,220,16.293025,16.298,Length7_Stiffnessindex64_StrengthclassC27_CCHeight220_GH_Print.png
8,64,C27,220,27.382964,27.391,Length8_Stiffnessindex64_StrengthclassC27_CCHeight220_GH_Print.png
3,0,C30,220,2.38246,2.383,Length3_Stiffnessindex0_StrengthclassC30_CCHeight220_GH_Print.png
4,0,C30,220,7.278388,7.28,Length4_Stiffnessindex0_StrengthclassC30_CCHeight220_GH_Print.png
5,0,C30,220,17.48546,17.489,Length5_Stiffnessindex0_StrengthclassC30_CCHeight220_GH_Print.png
6,0,C30,220,35.937904,35.945,Length6_Stiffnessindex0_StrengthclassC30_CCHeight220_GH_Print.png
7,0,C30,220,66.222,66.235,Length7_Stiffnessindex0_StrengthclassC30_CCHeight220_GH_Print.png
8,0,C30,220,112.576081,112.599,Length8_Stiffnessindex0_StrengthclassC30_CCHeight220_GH_Print.png
3,1,C30,220,1.795594,1.796,Length3_Stiffnessindex1_StrengthclassC30_CCHeight220_GH_Print.png
4,1,C30,220,5.423603,5.425,Length4_Stiffnessindex1_StrengthclassC30_CCHeight220_GH_Print.png
5,1,C30,220,12.957175,12.96,Length5_Stiffnessindex1_StrengthclassC30_CCHeight220_GH_Print.png
6,1,C30,220,26.548053,26.554,Length6_Stiffnessindex1_StrengthclassC30_CCHeight220_GH_Print.png
7,1,C30,220,48.826142,48.837,Length7_Stiffnessindex1_StrengthclassC30_CCHeight220_GH_Print.png
8,1,C30,220,82.899514,82.917,Length8_Stiffnessindex1_StrengthclassC30_CCHeight220_GH_Print.png
3,3,C30,220,1.276968,1.277,Length3_Stiffnessindex3_StrengthclassC30_CCHeight220_GH_Print.png
4,3,C30,220,3.78449,3.785,Length4_Stiffnessindex3_StrengthclassC30_CCHeight220_GH_Print.png
5,3,C30,220,8.955435,8.958,Length5_Stiffnessindex3_StrengthclassC30_CCHeight220_GH_Print.png
6,3,C30,220,18.250045,18.254,Length6_Stiffnessindex3_StrengthclassC30_CCHeight220_GH_Print.png
7,3,C30,220,33.453058,33.461,Length7_Stiffnessindex3_StrengthclassC30_CCHeight220_GH_Print.png
8,3,C30,220,56.673712,56.687,Length8_Stiffnessindex3_StrengthclassC30_CCHeight220_GH_Print.png
3,8,C30,220,0.973982,0.974,Length3_Stiffnessindex8_StrengthclassC30_CCHeight220_GH_Print.png
4,8,C30,220,2.826903,2.828,Length4_Stiffnessindex8_StrengthclassC30_CCHeight220_GH_Print.png
5,8,C30,220,6.617577,6.619,Length5_Stiffnessindex8_StrengthclassC30_CCHeight220_GH_Print.png
6,8,C30,220,13.402261,13.406,Length6_Stiffnessindex8_StrengthclassC30_CCHeight220_GH_Print.png
7,8,C30,220,24.47194,24.478,Length7_Stiffnessindex8_StrengthclassC30_CCHeight220_GH_Print.png
8,8,C30,220,41.352322,41.363,Length8_Stiffnessindex8_StrengthclassC30_CCHeight220_GH_Print.png
3,16,C30,220,0.821647,0.822,Length3_Stiffnessindex16_StrengthclassC30_CCHeight220_GH_Print.png
4,16,C30,220,2.345449,2.346,Length4_Stiffnessindex16_StrengthclassC30_CCHeight220_GH_Print.png
5,16,C30,220,5.44215,5.444,Length5_Stiffnessindex16_StrengthclassC30_CCHeight220_GH_Print.png
6,16,C30,220,10.964896,10.968,Length6_Stiffnessindex16_StrengthclassC30_CCHeight220_GH_Print.png
7,16,C30,220,19.95642,19.962,Length7_Stiffnessindex16_StrengthclassC30_CCHeight220_GH_Print.png
8,16,C30,220,33.649043,33.658,Length8_Stiffnessindex16_StrengthclassC30_CCHeight220_GH_Print.png
3,27,C30,220,0.743283,0.743,Length3_Stiffnessindex27_StrengthclassC30_CCHeight220_GH_Print.png
4,27,C30,220,2.097781,2.098,Length4_Stiffnessindex27_StrengthclassC30_CCHeight220_GH_Print.png
5,27,C30,220,4.837492,4.839,Length5_Stiffnessindex27_StrengthclassC30_CCHeight220_GH_Print.png
6,27,C30,220,9.711078,9.714,Length6_Stiffnessindex27_StrengthclassC30_CCHeight220_GH_Print.png
7,27,C30,220,17.633568,17.639,Length7_Stiffnessindex27_StrengthclassC30_CCHeight220_GH_Print.png
8,27,C30,220,29.686361,29.695,Length8_Stiffnessindex27_StrengthclassC30_CCHeight220_GH_Print.png
3,43,C30,220,0.700329,0.701,Length3_Stiffnessindex43_StrengthclassC30_CCHeight220_GH_Print.png
4,43,C30,220,1.962026,1.963,Length4_Stiffnessindex43_StrengthclassC30_CCHeight220_GH_Print.png
5,43,C30,220,4.506059,4.507,Length5_Stiffnessindex43_StrengthclassC30_CCHeight220_GH_Print.png
6,43,C30,220,9.023818,9.027,Length6_Stiffnessindex43_StrengthclassC30_CCHeight220_GH_Print.png
7,43,C30,220,16.360334,16.365,Length7_Stiffnessindex43_StrengthclassC30_CCHeight220_GH_Print.png
8,43,C30,220,27.514279,27.523,Length8_Stiffnessindex43_StrengthclassC30_CCHeight220_GH_Print.png
3,64,C30,220,0.675214,0.675,Length3_Stiffnessindex64_StrengthclassC30_CCHeight220_GH_Print.png
4,64,C30,220,1.882649,1.883,Length4_Stiffnessindex64_StrengthclassC30_CCHeight220_GH_Print.png
5,64,C30,220,4.312268,4.314,Length5_Stiffnessindex64_StrengthclassC30_CCHeight220_GH_Print.png
6,64,C30,220,8.621973,8.625,Length6_Stiffnessindex64_StrengthclassC30_CCHeight220_GH_Print.png
7,64,C30,220,15.615867,15.621,Length7_Stiffnessindex64_StrengthclassC30_CCHeight220_GH_Print.png
8,64,C30,220,26.244252,26.252,Length8_Stiffnessindex64_StrengthclassC30_CCHeight220_GH_Print.png
3,0,C45,220,1.905581,1.906,Length3_Stiffnessindex0_StrengthclassC45_CCHeight220_GH_Print.png
4,0,C45,220,5.822023,5.823,Length4_Stiffnessindex0_StrengthclassC45_CCHeight220_GH_Print.png
5,0,C45,220,13.987294,13.99,Length5_Stiffnessindex0_StrengthclassC45_CCHeight220_GH_Print.png
6,0,C45,220,28.748776,28.755,Length6_Stiffnessindex0_StrengthclassC45_CCHeight220_GH_Print.png
7,0,C45,220,52.975494,52.986,Length7_Stiffnessindex0_StrengthclassC45_CCHeight220_GH_Print.png
8,0,C45,220,90.058114,90.076,Length8_Stiffnessindex0_StrengthclassC45_CCHeight220_GH_Print.png
3,1,C45,220,1.436088,1.436,Length3_Stiffnessindex1_StrengthclassC45_CCHeight220_GH_Print.png
4,1,C45,220,4.338195,4.339,Length4_Stiffnessindex1_StrengthclassC45_CCHeight220_GH_Print.png
5,1,C45,220,10.364666,10.367,Length5_Stiffnessindex1_StrengthclassC45_CCHeight220_GH_Print.png
6,1,C45,220,21.236895,21.241,Length6_Stiffnessindex1_StrengthclassC45_CCHeight220_GH_Print.png
7,1,C45,220,39.058808,39.067,Length7_Stiffnessindex1_StrengthclassC45_CCHeight220_GH_Print.png
8,1,C45,220,66.316861,66.331,Length8_Stiffnessindex1_StrengthclassC45_CCHeight220_GH_Print.png
3,3,C45,220,1.021188,1.021,Length3_Stiffnessindex3_StrengthclassC45_CCHeight220_GH_Print.png
4,3,C45,220,3.026905,3.028,Length4_Stiffnessindex3_StrengthclassC45_CCHeight220_GH_Print.png
5,3,C45,220,7.163274,7.165,Length5_Stiffnessindex3_StrengthclassC45_CCHeight220_GH_Print.png
6,3,C45,220,14.598489,14.602,Length6_Stiffnessindex3_StrengthclassC45_CCHeight220_GH_Print.png
7,3,C45,220,26.76034,26.767,Length7_Stiffnessindex3_StrengthclassC45_CCHeight220_GH_Print.png
8,3,C45,220,45.336219,45.347,Length8_Stiffnessindex3_StrengthclassC45_CCHeight220_GH_Print.png
3,8,C45,220,0.778799,0.779,Length3_Stiffnessindex8_StrengthclassC45_CCHeight220_GH_Print.png
4,8,C45,220,2.260835,2.261,Length4_Stiffnessindex8_StrengthclassC45_CCHeight220_GH_Print.png
5,8,C45,220,5.292987,5.294,Length5_Stiffnessindex8_StrengthclassC45_CCHeight220_GH_Print.png
6,8,C45,220,10.720262,10.723,Length6_Stiffnessindex8_StrengthclassC45_CCHeight220_GH_Print.png
7,8,C45,220,19.575446,19.581,Length7_Stiffnessindex8_StrengthclassC45_CCHeight220_GH_Print.png
8,8,C45,220,33.079107,33.088,Length8_Stiffnessindex8_StrengthclassC45_CCHeight220_GH_Print.png
3,16,C45,220,0.656931,0.657,Length3_Stiffnessindex16_StrengthclassC45_CCHeight220_GH_Print.png
4,16,C45,220,1.875671,1.876,Length4_Stiffnessindex16_StrengthclassC45_CCHeight220_GH_Print.png
5,16,C45,220,4.352645,4.354,Length5_Stiffnessindex16_StrengthclassC45_CCHeight220_GH_Print.png
6,16,C45,220,8.770369,8.773,Length6_Stiffnessindex16_StrengthclassC45_CCHeight220_GH_Print.png
7,16,C45,220,15.96303,15.967,Length7_Stiffnessindex16_StrengthclassC45_CCHeight220_GH_Print.png
8,16,C45,220,26.916484,26.924,Length8_Stiffnessindex16_StrengthclassC45_CCHeight220_GH_Print.png
3,27,C45,220,0.59424,0.594,Length3_Stiffnessindex27_StrengthclassC45_CCHeight220_GH_Print.png
4,27,C45,220,1.677537,1.678,Length4_Stiffnessindex27_StrengthclassC45_CCHeight220_GH_Print.png
5,27,C45,220,3.86892,3.87,Length5_Stiffnessindex27_StrengthclassC45_CCHeight220_GH_Print.png
6,27,C45,220,7.767316,7.77,Length6_Stiffnessindex27_StrengthclassC45_CCHeight220_GH_Print.png
7,27,C45,220,14.104749,14.109,Length7_Stiffnessindex27_StrengthclassC45_CCHeight220_GH_Print.png
8,27,C45,220,23.746338,23.753,Length8_Stiffnessindex27_StrengthclassC45_CCHeight220_GH_Print.png
